Action,ProductSKU,ProductName,QuantityToProduce,BufferPercent,ProductionInstructionUrl,IgnoreCumulativeLeadTime,ProductionLeadTime,Version,VersionName,VersionDefault,MinQuantity,MaxQuantity,DeviationPercent,RunSize,OperationSequence,OperationType,OperationName,CycleTime,UnitPerCycle,WorkCentreCode,WorkCentreName,PreviousStep,ItemType,ComponentSKU_ResourceCode,ComponentName_ResourceName,Quantity,WastageQuantity_ForStockComponentOnly,WastagePercent_ForStockComponentOnly,CostAllocationType,SalesValue,CostOfWastage,DeliveryTo_LocationName,DeliveryTo_BinName,CoManPriceTier,Tracing,IssueMethodComponent,IssueMethodParameter,OperationIsBackflush,ComponentIsBackflush,ResourceCostType
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R193/W/FL,316 S/S Vandal Proof Male Garden Tap 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,4,,No,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R196/W/1AB12/FL,1/2" BSP 90 Elbow F/F 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,4,,No,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,4,,No,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R193/W/FL,316 S/S Vandal Proof Male Garden Tap 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R196/W/1AB12/FL,1/2" BSP 90 Elbow F/F 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R197/W/1AB12/FL,1/2" BSP Socket F/F 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R193/W/FL,316 S/S Vandal Proof Male Garden Tap 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R32/W/20PF0/FL,Stem Elbow 3/8" - 3/8",1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-11AGT,Garden Tap Production BOM ,1,0,,No,0,5,,Yes,,,,,1,Manufacturing,Garden Tap Production BOM ,600,1,PWC02,Construction Station,,Component,R125/W/33PMWIC7/C15/FL,Straight Adaptor 3/8" x 1/2" bsp  7/15L Chiller Connection,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R60/N/10ADG/FX,Roll Spring Pin 12 Stainless Steel (420) 1/8 x 1/2,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R64/W/FL,Nozzle Insert Stainless Steel (303/304) Drawing No. 09/009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R131/W/FL,Hex Connector Top Acetal with O-Ring groove,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R69/W/AV,Valve Spindle Hex Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R70/W/12PTF/FL,Acetal Washer 16mm x 25mm x 2mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R71/W/AV,O-Ring 6mm 6 x 10 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R72/W/AV,O-Ring 6mm 6 x 11 x 2.5 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R73/W/12PTF/AV,O-Ring 8m 8 x 12 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R75/W/AV,Spring Stainless Steel (304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF65/W/12PTF/AVR,Transformed - Polished Top Tap Body Chrome,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF67/W/12PTF/AV,Transformed - Polished Exit Nozzle Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF77/N/12PTF/AV,Transformed - Polished Press Button Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,1,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R191/N/FX,Roll Spring Pin 12 S/S (420) 1/8 x 3/4,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R60/N/10ADG/FX,Roll Spring Pin 12 Stainless Steel (420) 1/8 x 1/2,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R64/W/FL,Nozzle Insert Stainless Steel (303/304) Drawing No. 09/009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R131/W/FL,Hex Connector Top Acetal with O-Ring groove,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R69/W/AV,Valve Spindle Hex Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R70/W/12PTF/FL,Acetal Washer 16mm x 25mm x 2mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R71/W/AV,O-Ring 6mm 6 x 10 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R72/W/AV,O-Ring 6mm 6 x 11 x 2.5 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R73/W/12PTF/AV,O-Ring 8m 8 x 12 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R75/W/AV,Spring Stainless Steel (304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R223/N/TRF223/AV,"Top Tap Body, Stainless Steel 304",1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF67/W/12PTF/AV,Transformed - Polished Exit Nozzle Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF77/N/12PTF/AV,Transformed - Polished Press Button Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,2,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R191/N/FX,Roll Spring Pin 12 S/S (420) 1/8 x 3/4,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R60/N/10ADG/FX,Roll Spring Pin 12 Stainless Steel (420) 1/8 x 1/2,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R64/W/FL,Nozzle Insert Stainless Steel (303/304) Drawing No. 09/009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R235/W/FL,Hex Connector Top S/S with O-Ring groove,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R69/W/AV,Valve Spindle Hex Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R70/W/12PTF/FL,Acetal Washer 16mm x 25mm x 2mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R71/W/AV,O-Ring 6mm 6 x 10 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R72/W/AV,O-Ring 6mm 6 x 11 x 2.5 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R73/W/12PTF/AV,O-Ring 8m 8 x 12 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R75/W/AV,Spring Stainless Steel (304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R223/N/TRF223/AV,"Top Tap Body, Stainless Steel 304",1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF67/W/12PTF/AV,Transformed - Polished Exit Nozzle Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF77/N/12PTF/AV,Transformed - Polished Press Button Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,3,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R191/N/FX,Roll Spring Pin 12 S/S (420) 1/8 x 3/4,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R60/N/10ADG/FX,Roll Spring Pin 12 Stainless Steel (420) 1/8 x 1/2,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R64/W/FL,Nozzle Insert Stainless Steel (303/304) Drawing No. 09/009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R235/W/FL,Hex Connector Top S/S with O-Ring groove,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R69/W/AV,Valve Spindle Hex Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R217/W/AV,OR019x3N70AS4020 O-Ring,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R71/W/AV,O-Ring 6mm 6 x 10 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R72/W/AV,O-Ring 6mm 6 x 11 x 2.5 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R73/W/12PTF/AV,O-Ring 8m 8 x 12 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R75/W/AV,Spring Stainless Steel (304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R223/N/TRF223/AV,"Top Tap Body, Stainless Steel 304",1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,TRF67/W/12PTF/AV,Transformed - Polished Exit Nozzle Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R77/N/TRF77/AV,Raw - Press Button Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,4,,No,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R191/N/FX,Roll Spring Pin 12 S/S (420) 1/8 x 3/4,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R60/N/10ADG/FX,Roll Spring Pin 12 Stainless Steel (420) 1/8 x 1/2,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R64/W/FL,Nozzle Insert Stainless Steel (303/304) Drawing No. 09/009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R235/W/FL,Hex Connector Top S/S with O-Ring groove,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R69/W/AV,Valve Spindle Hex Stainless Steel (303/304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R217/W/AV,OR019x3N70AS4020 O-Ring,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R71/W/AV,O-Ring 6mm 6 x 10 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R72/W/AV,O-Ring 6mm 6 x 11 x 2.5 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R73/W/12PTF/AV,O-Ring 8m 8 x 12 x 2 DURO 70 AS 4020,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R75/W/AV,Spring Stainless Steel (304),1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R223/N/TRF223/AV,"Top Tap Body, Stainless Steel 304",1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-12PPTF/NMG,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,1,0,,No,0,5,,Yes,,,0,,1,Manufacturing,No Mouth Guard Push Palm Top Fountain Production BOM Assembly,600,1,PWC01,Pre-Assembly Station,,Component,R67/N/TRF67/FL,Raw - Exit Nozzle Stainless Steel (303/304) Part No. 09/008,1,0,0,,,,,,,No,Manual,0,No,No,
